BUY,CURRENCY,SELL,_id,jam_scrape
1872,HKD,1913,6485a68f7716b60e8d0fa67b,2023-06-11 10:48:44.359051
427.7,THB,429.5,6485a68f7716b60e8d0fa67c,2023-06-11 10:48:44.359051
105.53,JPY,107.13,6485a68f7716b60e8d0fa67d,2023-06-11 10:48:44.359051
18546,GBP,18690,6485a8b17324f5ee480ed4d1,2023-06-11 10:57:50.172414
16387,CHF,16507,6485a8b17324f5ee480ed4d2,2023-06-11 10:57:50.172414
15899,EUR,16040,6485a8b17324f5ee480ed4d3,2023-06-11 10:57:50.172414
14826,USD,14846,6485a8b17324f5ee480ed4d4,2023-06-11 10:57:50.172414
11070,CAD,11182,6485a8b17324f5ee480ed4d5,2023-06-11 10:57:50.172414
11026,SGD,11049,6485a8b17324f5ee480ed4d6,2023-06-11 10:57:50.172414
9958,AUD,9977,6485a8b17324f5ee480ed4d7,2023-06-11 10:57:50.172414
8888,NZD,9188,6485a8b17324f5ee480ed4d8,2023-06-11 10:57:50.172414
3932,SAR,3979,6485a8b17324f5ee480ed4d9,2023-06-11 10:57:50.172414
3208,MYR,3223,6485a8b17324f5ee480ed4da,2023-06-11 10:57:50.172414
1872,HKD,1913,6485a8b17324f5ee480ed4db,2023-06-11 10:57:50.172414
427.7,THB,429.5,6485a8b17324f5ee480ed4dc,2023-06-11 10:57:50.172414
105.53,JPY,107.13,6485a8b17324f5ee480ed4dd,2023-06-11 10:57:50.172414
18546,GBP,18690,6485abfc312c9e10830251b1,2023-06-11 11:11:52.722874
16387,CHF,16507,6485abfc312c9e10830251b2,2023-06-11 11:11:52.722874
15899,EUR,16040,6485abfc312c9e10830251b3,2023-06-11 11:11:52.722874
14826,USD,14846,6485abfc312c9e10830251b4,2023-06-11 11:11:52.722874
11070,CAD,11182,6485abfc312c9e10830251b5,2023-06-11 11:11:52.722874
11026,SGD,11049,6485abfc312c9e10830251b6,2023-06-11 11:11:52.722874
9958,AUD,9977,6485abfc312c9e10830251b7,2023-06-11 11:11:52.722874
8888,NZD,9188,6485abfc312c9e10830251b8,2023-06-11 11:11:52.722874
3932,SAR,3979,6485abfc312c9e10830251b9,2023-06-11 11:11:52.722874
3208,MYR,3223,6485abfc312c9e10830251ba,2023-06-11 11:11:52.722874
1872,HKD,1913,6485abfc312c9e10830251bb,2023-06-11 11:11:52.722874
427.7,THB,429.5,6485abfc312c9e10830251bc,2023-06-11 11:11:52.722874
105.53,JPY,107.13,6485abfc312c9e10830251bd,2023-06-11 11:11:52.722874
18546,GBP,18690,6485ae224b5f8f12e90b7041,2023-06-11 11:21:02.981339
16387,CHF,16507,6485ae224b5f8f12e90b7042,2023-06-11 11:21:02.981339
15899,EUR,16040,6485ae224b5f8f12e90b7043,2023-06-11 11:21:02.981339
14826,USD,14846,6485ae224b5f8f12e90b7044,2023-06-11 11:21:02.981339
11070,CAD,11182,6485ae224b5f8f12e90b7045,2023-06-11 11:21:02.981339
11026,SGD,11049,6485ae224b5f8f12e90b7046,2023-06-11 11:21:02.981339
9958,AUD,9977,6485ae224b5f8f12e90b7047,2023-06-11 11:21:02.981339
8888,NZD,9188,6485ae224b5f8f12e90b7048,2023-06-11 11:21:02.981339
3932,SAR,3979,6485ae224b5f8f12e90b7049,2023-06-11 11:21:02.981339
3208,MYR,3223,6485ae224b5f8f12e90b704a,2023-06-11 11:21:02.981339
1872,HKD,1913,6485ae224b5f8f12e90b704b,2023-06-11 11:21:02.981339
427.7,THB,429.5,6485ae224b5f8f12e90b704c,2023-06-11 11:21:02.981339
105.53,JPY,107.13,6485ae224b5f8f12e90b704d,2023-06-11 11:21:02.981339
18546,GBP,18690,6485b01ac7a062ac49012b01,2023-06-11 11:29:26.832026
16387,CHF,16507,6485b01ac7a062ac49012b02,2023-06-11 11:29:26.832026
15899,EUR,16040,6485b01ac7a062ac49012b03,2023-06-11 11:29:26.832026
14826,USD,14846,6485b01ac7a062ac49012b04,2023-06-11 11:29:26.832026
11070,CAD,11182,6485b01ac7a062ac49012b05,2023-06-11 11:29:26.832026
11026,SGD,11049,6485b01ac7a062ac49012b06,2023-06-11 11:29:26.832026
9958,AUD,9977,6485b01ac7a062ac49012b07,2023-06-11 11:29:26.832026
8888,NZD,9188,6485b01ac7a062ac49012b08,2023-06-11 11:29:26.832026
3932,SAR,3979,6485b01ac7a062ac49012b09,2023-06-11 11:29:26.832026
3208,MYR,3223,6485b01ac7a062ac49012b0a,2023-06-11 11:29:26.832026
1872,HKD,1913,6485b01ac7a062ac49012b0b,2023-06-11 11:29:26.832026
427.7,THB,429.5,6485b01ac7a062ac49012b0c,2023-06-11 11:29:26.832026
105.53,JPY,107.13,6485b01ac7a062ac49012b0d,2023-06-11 11:29:26.832026
18546,GBP,18690,6485b245b3eb24c8a60df7a1,2023-06-11 11:38:42.230138
16387,CHF,16507,6485b245b3eb24c8a60df7a2,2023-06-11 11:38:42.230138
15899,EUR,16040,6485b245b3eb24c8a60df7a3,2023-06-11 11:38:42.230138
14826,USD,14846,6485b245b3eb24c8a60df7a4,2023-06-11 11:38:42.230138
11070,CAD,11182,6485b245b3eb24c8a60df7a5,2023-06-11 11:38:42.230138
11026,SGD,11049,6485b245b3eb24c8a60df7a6,2023-06-11 11:38:42.230138
9958,AUD,9977,6485b245b3eb24c8a60df7a7,2023-06-11 11:38:42.230138
8888,NZD,9188,6485b245b3eb24c8a60df7a8,2023-06-11 11:38:42.230138
3932,SAR,3979,6485b245b3eb24c8a60df7a9,2023-06-11 11:38:42.230138
3208,MYR,3223,6485b245b3eb24c8a60df7aa,2023-06-11 11:38:42.230138
1872,HKD,1913,6485b245b3eb24c8a60df7ab,2023-06-11 11:38:42.230138
427.7,THB,429.5,6485b245b3eb24c8a60df7ac,2023-06-11 11:38:42.230138
105.53,JPY,107.13,6485b245b3eb24c8a60df7ad,2023-06-11 11:38:42.230138
18546,GBP,18690,6485b4641276e6e91c0f00c1,2023-06-11 11:47:45.48658
16387,CHF,16507,6485b4641276e6e91c0f00c2,2023-06-11 11:47:45.48658
15899,EUR,16040,6485b4641276e6e91c0f00c3,2023-06-11 11:47:45.48658
14826,USD,14846,6485b4641276e6e91c0f00c4,2023-06-11 11:47:45.48658
11070,CAD,11182,6485b4641276e6e91c0f00c5,2023-06-11 11:47:45.48658
11026,SGD,11049,6485b4641276e6e91c0f00c6,2023-06-11 11:47:45.48658
9958,AUD,9977,6485b4641276e6e91c0f00c7,2023-06-11 11:47:45.48658
8888,NZD,9188,6485b4641276e6e91c0f00c8,2023-06-11 11:47:45.48658
3932,SAR,3979,6485b4641276e6e91c0f00c9,2023-06-11 11:47:45.48658
3208,MYR,3223,6485b4641276e6e91c0f00ca,2023-06-11 11:47:45.48658
1872,HKD,1913,6485b4641276e6e91c0f00cb,2023-06-11 11:47:45.48658
427.7,THB,429.5,6485b4641276e6e91c0f00cc,2023-06-11 11:47:45.48658
105.53,JPY,107.13,6485b4641276e6e91c0f00cd,2023-06-11 11:47:45.48658
18546,GBP,18690,6485b679f329271bb80ed7b1,2023-06-11 11:56:37.737028
16387,CHF,16507,6485b679f329271bb80ed7b2,2023-06-11 11:56:37.737028
15899,EUR,16040,6485b679f329271bb80ed7b3,2023-06-11 11:56:37.737028
14826,USD,14846,6485b679f329271bb80ed7b4,2023-06-11 11:56:37.737028
11070,CAD,11182,6485b679f329271bb80ed7b5,2023-06-11 11:56:37.737028
11026,SGD,11049,6485b679f329271bb80ed7b6,2023-06-11 11:56:37.737028
9958,AUD,9977,6485b679f329271bb80ed7b7,2023-06-11 11:56:37.737028
8888,NZD,9188,6485b679f329271bb80ed7b8,2023-06-11 11:56:37.737028
3932,SAR,3979,6485b679f329271bb80ed7b9,2023-06-11 11:56:37.737028
3208,MYR,3223,6485b679f329271bb80ed7ba,2023-06-11 11:56:37.737028
1872,HKD,1913,6485b679f329271bb80ed7bb,2023-06-11 11:56:37.737028
427.7,THB,429.5,6485b679f329271bb80ed7bc,2023-06-11 11:56:37.737028
105.53,JPY,107.13,6485b679f329271bb80ed7bd,2023-06-11 11:56:37.737028
18546,GBP,18690,6485bc8f9768d810840bde41,2023-06-11 12:22:36.402318
16387,CHF,16507,6485bc8f9768d810840bde42,2023-06-11 12:22:36.402318
15899,EUR,16040,6485bc8f9768d810840bde43,2023-06-11 12:22:36.402318
14826,USD,14846,6485bc8f9768d810840bde44,2023-06-11 12:22:36.402318
11070,CAD,11182,6485bc8f9768d810840bde45,2023-06-11 12:22:36.402318
11026,SGD,11049,6485bc8f9768d810840bde46,2023-06-11 12:22:36.402318
9958,AUD,9977,6485bc8f9768d810840bde47,2023-06-11 12:22:36.402318
8888,NZD,9188,6485bc8f9768d810840bde48,2023-06-11 12:22:36.402318
3932,SAR,3979,6485bc8f9768d810840bde49,2023-06-11 12:22:36.402318
3208,MYR,3223,6485bc8f9768d810840bde4a,2023-06-11 12:22:36.402318
1872,HKD,1913,6485bc8f9768d810840bde4b,2023-06-11 12:22:36.402318
427.7,THB,429.5,6485bc8f9768d810840bde4c,2023-06-11 12:22:36.402318
105.53,JPY,107.13,6485bc8f9768d810840bde4d,2023-06-11 12:22:36.402318
18546,GBP,18690,6485c245d63dc379c70edfb1,2023-06-11 12:46:58.064028
16387,CHF,16507,6485c245d63dc379c70edfb2,2023-06-11 12:46:58.064028
15899,EUR,16040,6485c245d63dc379c70edfb3,2023-06-11 12:46:58.064028
14826,USD,14846,6485c245d63dc379c70edfb4,2023-06-11 12:46:58.064028
11070,CAD,11182,6485c245d63dc379c70edfb5,2023-06-11 12:46:58.064028
11026,SGD,11049,6485c245d63dc379c70edfb6,2023-06-11 12:46:58.064028
9958,AUD,9977,6485c245d63dc379c70edfb7,2023-06-11 12:46:58.064028
8888,NZD,9188,6485c245d63dc379c70edfb8,2023-06-11 12:46:58.064028
3932,SAR,3979,6485c245d63dc379c70edfb9,2023-06-11 12:46:58.064028
3208,MYR,3223,6485c245d63dc379c70edfba,2023-06-11 12:46:58.064028
1872,HKD,1913,6485c245d63dc379c70edfbb,2023-06-11 12:46:58.064028
427.7,THB,429.5,6485c245d63dc379c70edfbc,2023-06-11 12:46:58.064028
105.53,JPY,107.13,6485c245d63dc379c70edfbd,2023-06-11 12:46:58.064028
18546,GBP,18690,6485c5c03e2fd8980f05bc11,2023-06-11 13:01:49.810398
16387,CHF,16507,6485c5c03e2fd8980f05bc12,2023-06-11 13:01:49.810398
15899,EUR,16040,6485c5c03e2fd8980f05bc13,2023-06-11 13:01:49.810398
14826,USD,14846,6485c5c03e2fd8980f05bc14,2023-06-11 13:01:49.810398
11070,CAD,11182,6485c5c03e2fd8980f05bc15,2023-06-11 13:01:49.810398
11026,SGD,11049,6485c5c03e2fd8980f05bc16,2023-06-11 13:01:49.810398
9958,AUD,9977,6485c5c03e2fd8980f05bc17,2023-06-11 13:01:49.810398
8888,NZD,9188,6485c5c03e2fd8980f05bc18,2023-06-11 13:01:49.810398
3932,SAR,3979,6485c5c03e2fd8980f05bc19,2023-06-11 13:01:49.810398
3208,MYR,3223,6485c5c03e2fd8980f05bc1a,2023-06-11 13:01:49.810398
1872,HKD,1913,6485c5c03e2fd8980f05bc1b,2023-06-11 13:01:49.810398
427.7,THB,429.5,6485c5c03e2fd8980f05bc1c,2023-06-11 13:01:49.810398
105.53,JPY,107.13,6485c5c03e2fd8980f05bc1d,2023-06-11 13:01:49.810398
18546,GBP,18690,6485ca7cc82534c5dd06d7f1,2023-06-11 13:22:01.159683
16387,CHF,16507,6485ca7cc82534c5dd06d7f2,2023-06-11 13:22:01.159683
15899,EUR,16040,6485ca7cc82534c5dd06d7f3,2023-06-11 13:22:01.159683
14826,USD,14846,6485ca7cc82534c5dd06d7f4,2023-06-11 13:22:01.159683
11070,CAD,11182,6485ca7cc82534c5dd06d7f5,2023-06-11 13:22:01.159683
11026,SGD,11049,6485ca7cc82534c5dd06d7f6,2023-06-11 13:22:01.159683
9958,AUD,9977,6485ca7cc82534c5dd06d7f7,2023-06-11 13:22:01.159683
8888,NZD,9188,6485ca7cc82534c5dd06d7f8,2023-06-11 13:22:01.159683
3932,SAR,3979,6485ca7cc82534c5dd06d7f9,2023-06-11 13:22:01.159683
3208,MYR,3223,6485ca7cc82534c5dd06d7fa,2023-06-11 13:22:01.159683
1872,HKD,1913,6485ca7cc82534c5dd06d7fb,2023-06-11 13:22:01.159683
427.7,THB,429.5,6485ca7cc82534c5dd06d7fc,2023-06-11 13:22:01.159683
105.53,JPY,107.13,6485ca7cc82534c5dd06d7fd,2023-06-11 13:22:01.159683
18546,GBP,18690,6485cc92af1e2cd678035121,2023-06-11 13:30:54.65539
16387,CHF,16507,6485cc92af1e2cd678035122,2023-06-11 13:30:54.65539
15899,EUR,16040,6485cc92af1e2cd678035123,2023-06-11 13:30:54.65539
14826,USD,14846,6485cc92af1e2cd678035124,2023-06-11 13:30:54.65539
11070,CAD,11182,6485cc92af1e2cd678035125,2023-06-11 13:30:54.65539
11026,SGD,11049,6485cc92af1e2cd678035126,2023-06-11 13:30:54.65539
9958,AUD,9977,6485cc92af1e2cd678035127,2023-06-11 13:30:54.65539
8888,NZD,9188,6485cc92af1e2cd678035128,2023-06-11 13:30:54.65539
3932,SAR,3979,6485cc92af1e2cd678035129,2023-06-11 13:30:54.65539
3208,MYR,3223,6485cc92af1e2cd67803512a,2023-06-11 13:30:54.65539
1872,HKD,1913,6485cc92af1e2cd67803512b,2023-06-11 13:30:54.65539
427.7,THB,429.5,6485cc92af1e2cd67803512c,2023-06-11 13:30:54.65539
105.53,JPY,107.13,6485cc92af1e2cd67803512d,2023-06-11 13:30:54.65539
18546,GBP,18690,6485cebe9f65f20d410e9531,2023-06-11 13:40:11.837288
16387,CHF,16507,6485cebe9f65f20d410e9532,2023-06-11 13:40:11.837288
15899,EUR,16040,6485cebe9f65f20d410e9533,2023-06-11 13:40:11.837288
14826,USD,14846,6485cebe9f65f20d410e9534,2023-06-11 13:40:11.837288
11070,CAD,11182,6485cebe9f65f20d410e9535,2023-06-11 13:40:11.837288
11026,SGD,11049,6485cebe9f65f20d410e9536,2023-06-11 13:40:11.837288
9958,AUD,9977,6485cebe9f65f20d410e9537,2023-06-11 13:40:11.837288
8888,NZD,9188,6485cebe9f65f20d410e9538,2023-06-11 13:40:11.837288
3932,SAR,3979,6485cebe9f65f20d410e9539,2023-06-11 13:40:11.837288
3208,MYR,3223,6485cebe9f65f20d410e953a,2023-06-11 13:40:11.837288
1872,HKD,1913,6485cebe9f65f20d410e953b,2023-06-11 13:40:11.837288
427.7,THB,429.5,6485cebe9f65f20d410e953c,2023-06-11 13:40:11.837288
105.53,JPY,107.13,6485cebe9f65f20d410e953d,2023-06-11 13:40:11.837288
18546,GBP,18690,6485d0e2e0d4a08ad60539a1,2023-06-11 13:49:17.436637
16387,CHF,16507,6485d0e2e0d4a08ad60539a2,2023-06-11 13:49:17.436637
15899,EUR,16040,6485d0e2e0d4a08ad60539a3,2023-06-11 13:49:17.436637
14826,USD,14846,6485d0e2e0d4a08ad60539a4,2023-06-11 13:49:17.436637
11070,CAD,11182,6485d0e2e0d4a08ad60539a5,2023-06-11 13:49:17.436637
11026,SGD,11049,6485d0e2e0d4a08ad60539a6,2023-06-11 13:49:17.436637
9958,AUD,9977,6485d0e2e0d4a08ad60539a7,2023-06-11 13:49:17.436637
8888,NZD,9188,6485d0e2e0d4a08ad60539a8,2023-06-11 13:49:17.436637
3932,SAR,3979,6485d0e2e0d4a08ad60539a9,2023-06-11 13:49:17.436637
3208,MYR,3223,6485d0e2e0d4a08ad60539aa,2023-06-11 13:49:17.436637
1872,HKD,1913,6485d0e2e0d4a08ad60539ab,2023-06-11 13:49:17.436637
427.7,THB,429.5,6485d0e2e0d4a08ad60539ac,2023-06-11 13:49:17.436637
105.53,JPY,107.13,6485d0e2e0d4a08ad60539ad,2023-06-11 13:49:17.436637
18546,GBP,18690,6485d2ddc035dc16ca0b4931,2023-06-11 13:57:45.886673
16387,CHF,16507,6485d2ddc035dc16ca0b4932,2023-06-11 13:57:45.886673
15899,EUR,16040,6485d2ddc035dc16ca0b4933,2023-06-11 13:57:45.886673
14826,USD,14846,6485d2ddc035dc16ca0b4934,2023-06-11 13:57:45.886673
11070,CAD,11182,6485d2ddc035dc16ca0b4935,2023-06-11 13:57:45.886673
11026,SGD,11049,6485d2ddc035dc16ca0b4936,2023-06-11 13:57:45.886673
9958,AUD,9977,6485d2ddc035dc16ca0b4937,2023-06-11 13:57:45.886673
8888,NZD,9188,6485d2ddc035dc16ca0b4938,2023-06-11 13:57:45.886673
3932,SAR,3979,6485d2ddc035dc16ca0b4939,2023-06-11 13:57:45.886673
3208,MYR,3223,6485d2ddc035dc16ca0b493a,2023-06-11 13:57:45.886673
1872,HKD,1913,6485d2ddc035dc16ca0b493b,2023-06-11 13:57:45.886673
427.7,THB,429.5,6485d2ddc035dc16ca0b493c,2023-06-11 13:57:45.886673
105.53,JPY,107.13,6485d2ddc035dc16ca0b493d,2023-06-11 13:57:45.886673
18546,GBP,18690,6485d63a9f3deb92700231b1,2023-06-11 14:12:06.999591
16387,CHF,16507,6485d63a9f3deb92700231b2,2023-06-11 14:12:06.999591
15899,EUR,16040,6485d63a9f3deb92700231b3,2023-06-11 14:12:06.999591
14826,USD,14846,6485d63a9f3deb92700231b4,2023-06-11 14:12:06.999591
11070,CAD,11182,6485d63a9f3deb92700231b5,2023-06-11 14:12:06.999591
11026,SGD,11049,6485d63a9f3deb92700231b6,2023-06-11 14:12:06.999591
9958,AUD,9977,6485d63a9f3deb92700231b7,2023-06-11 14:12:06.999591
8888,NZD,9188,6485d63a9f3deb92700231b8,2023-06-11 14:12:06.999591
3932,SAR,3979,6485d63a9f3deb92700231b9,2023-06-11 14:12:06.999591
3208,MYR,3223,6485d63a9f3deb92700231ba,2023-06-11 14:12:06.999591
1872,HKD,1913,6485d63a9f3deb92700231bb,2023-06-11 14:12:06.999591
427.7,THB,429.5,6485d63a9f3deb92700231bc,2023-06-11 14:12:06.999591
105.53,JPY,107.13,6485d63a9f3deb92700231bd,2023-06-11 14:12:06.999591
18546,GBP,18690,6485d9502b93996a520dd771,2023-06-11 14:25:17.056218
16387,CHF,16507,6485d9502b93996a520dd772,2023-06-11 14:25:17.056218
15899,EUR,16040,6485d9502b93996a520dd773,2023-06-11 14:25:17.056218
14826,USD,14846,6485d9502b93996a520dd774,2023-06-11 14:25:17.056218
11070,CAD,11182,6485d9502b93996a520dd775,2023-06-11 14:25:17.056218
11026,SGD,11049,6485d9502b93996a520dd776,2023-06-11 14:25:17.056218
9958,AUD,9977,6485d9502b93996a520dd777,2023-06-11 14:25:17.056218
8888,NZD,9188,6485d9502b93996a520dd778,2023-06-11 14:25:17.056218
3932,SAR,3979,6485d9502b93996a520dd779,2023-06-11 14:25:17.056218
3208,MYR,3223,6485d9502b93996a520dd77a,2023-06-11 14:25:17.056218
1872,HKD,1913,6485d9502b93996a520dd77b,2023-06-11 14:25:17.056218
427.7,THB,429.5,6485d9502b93996a520dd77c,2023-06-11 14:25:17.056218
105.53,JPY,107.13,6485d9502b93996a520dd77d,2023-06-11 14:25:17.056218
18546,GBP,18690,6485dbfcea9a4b92e903d851,2023-06-11 14:36:41.29208
16387,CHF,16507,6485dbfcea9a4b92e903d852,2023-06-11 14:36:41.29208
15899,EUR,16040,6485dbfcea9a4b92e903d853,2023-06-11 14:36:41.29208
14826,USD,14846,6485dbfcea9a4b92e903d854,2023-06-11 14:36:41.29208
11070,CAD,11182,6485dbfcea9a4b92e903d855,2023-06-11 14:36:41.29208
11026,SGD,11049,6485dbfcea9a4b92e903d856,2023-06-11 14:36:41.29208
9958,AUD,9977,6485dbfcea9a4b92e903d857,2023-06-11 14:36:41.29208
8888,NZD,9188,6485dbfcea9a4b92e903d858,2023-06-11 14:36:41.29208
3932,SAR,3979,6485dbfcea9a4b92e903d859,2023-06-11 14:36:41.29208
3208,MYR,3223,6485dbfcea9a4b92e903d85a,2023-06-11 14:36:41.29208
1872,HKD,1913,6485dbfcea9a4b92e903d85b,2023-06-11 14:36:41.29208
427.7,THB,429.5,6485dbfcea9a4b92e903d85c,2023-06-11 14:36:41.29208
105.53,JPY,107.13,6485dbfcea9a4b92e903d85d,2023-06-11 14:36:41.29208
18546,GBP,18690,6485de5ffd8ad73c360911d1,2023-06-11 14:46:51.304493
16387,CHF,16507,6485de5ffd8ad73c360911d2,2023-06-11 14:46:51.304493
15899,EUR,16040,6485de5ffd8ad73c360911d3,2023-06-11 14:46:51.304493
14826,USD,14846,6485de5ffd8ad73c360911d4,2023-06-11 14:46:51.304493
11070,CAD,11182,6485de5ffd8ad73c360911d5,2023-06-11 14:46:51.304493
11026,SGD,11049,6485de5ffd8ad73c360911d6,2023-06-11 14:46:51.304493
9958,AUD,9977,6485de5ffd8ad73c360911d7,2023-06-11 14:46:51.304493
8888,NZD,9188,6485de5ffd8ad73c360911d8,2023-06-11 14:46:51.304493
3932,SAR,3979,6485de5ffd8ad73c360911d9,2023-06-11 14:46:51.304493
3208,MYR,3223,6485de5ffd8ad73c360911da,2023-06-11 14:46:51.304493
1872,HKD,1913,6485de5ffd8ad73c360911db,2023-06-11 14:46:51.304493
427.7,THB,429.5,6485de5ffd8ad73c360911dc,2023-06-11 14:46:51.304493
105.53,JPY,107.13,6485de5ffd8ad73c360911dd,2023-06-11 14:46:51.304493
18546,GBP,18690,6485e0cb71e9831c69025be1,2023-06-11 14:57:12.219746
16387,CHF,16507,6485e0cb71e9831c69025be2,2023-06-11 14:57:12.219746
15899,EUR,16040,6485e0cb71e9831c69025be3,2023-06-11 14:57:12.219746
14826,USD,14846,6485e0cb71e9831c69025be4,2023-06-11 14:57:12.219746
11070,CAD,11182,6485e0cb71e9831c69025be5,2023-06-11 14:57:12.219746
11026,SGD,11049,6485e0cb71e9831c69025be6,2023-06-11 14:57:12.219746
9958,AUD,9977,6485e0cb71e9831c69025be7,2023-06-11 14:57:12.219746
8888,NZD,9188,6485e0cb71e9831c69025be8,2023-06-11 14:57:12.219746
3932,SAR,3979,6485e0cb71e9831c69025be9,2023-06-11 14:57:12.219746
3208,MYR,3223,6485e0cb71e9831c69025bea,2023-06-11 14:57:12.219746
1872,HKD,1913,6485e0cb71e9831c69025beb,2023-06-11 14:57:12.219746
427.7,THB,429.5,6485e0cb71e9831c69025bec,2023-06-11 14:57:12.219746
105.53,JPY,107.13,6485e0cb71e9831c69025bed,2023-06-11 14:57:12.219746
18546,GBP,18690,6485e4568d536884090c7531,2023-06-11 15:12:18.58893
16387,CHF,16507,6485e4568d536884090c7532,2023-06-11 15:12:18.58893
15899,EUR,16040,6485e4568d536884090c7533,2023-06-11 15:12:18.58893
14826,USD,14846,6485e4568d536884090c7534,2023-06-11 15:12:18.58893
11070,CAD,11182,6485e4568d536884090c7535,2023-06-11 15:12:18.58893
11026,SGD,11049,6485e4568d536884090c7536,2023-06-11 15:12:18.58893
9958,AUD,9977,6485e4568d536884090c7537,2023-06-11 15:12:18.58893
8888,NZD,9188,6485e4568d536884090c7538,2023-06-11 15:12:18.58893
3932,SAR,3979,6485e4568d536884090c7539,2023-06-11 15:12:18.58893
3208,MYR,3223,6485e4568d536884090c753a,2023-06-11 15:12:18.58893
1872,HKD,1913,6485e4568d536884090c753b,2023-06-11 15:12:18.58893
427.7,THB,429.5,6485e4568d536884090c753c,2023-06-11 15:12:18.58893
105.53,JPY,107.13,6485e4568d536884090c753d,2023-06-11 15:12:18.58893
18546,GBP,18690,6485e75d062571a50b0d6091,2023-06-11 15:25:14.60955
16387,CHF,16507,6485e75d062571a50b0d6092,2023-06-11 15:25:14.60955
15899,EUR,16040,6485e75d062571a50b0d6093,2023-06-11 15:25:14.60955
14826,USD,14846,6485e75d062571a50b0d6094,2023-06-11 15:25:14.60955
11070,CAD,11182,6485e75d062571a50b0d6095,2023-06-11 15:25:14.60955
11026,SGD,11049,6485e75d062571a50b0d6096,2023-06-11 15:25:14.60955
9958,AUD,9977,6485e75d062571a50b0d6097,2023-06-11 15:25:14.60955
8888,NZD,9188,6485e75d062571a50b0d6098,2023-06-11 15:25:14.60955
3932,SAR,3979,6485e75d062571a50b0d6099,2023-06-11 15:25:14.60955
3208,MYR,3223,6485e75d062571a50b0d609a,2023-06-11 15:25:14.60955
1872,HKD,1913,6485e75d062571a50b0d609b,2023-06-11 15:25:14.60955
427.7,THB,429.5,6485e75d062571a50b0d609c,2023-06-11 15:25:14.60955
105.53,JPY,107.13,6485e75d062571a50b0d609d,2023-06-11 15:25:14.60955
18546,GBP,18690,6485ea2e2cb7bbdf4908e671,2023-06-11 15:37:15.128445
16387,CHF,16507,6485ea2e2cb7bbdf4908e672,2023-06-11 15:37:15.128445
15899,EUR,16040,6485ea2e2cb7bbdf4908e673,2023-06-11 15:37:15.128445
14826,USD,14846,6485ea2e2cb7bbdf4908e674,2023-06-11 15:37:15.128445
11070,CAD,11182,6485ea2e2cb7bbdf4908e675,2023-06-11 15:37:15.128445
11026,SGD,11049,6485ea2e2cb7bbdf4908e676,2023-06-11 15:37:15.128445
9958,AUD,9977,6485ea2e2cb7bbdf4908e677,2023-06-11 15:37:15.128445
8888,NZD,9188,6485ea2e2cb7bbdf4908e678,2023-06-11 15:37:15.128445
3932,SAR,3979,6485ea2e2cb7bbdf4908e679,2023-06-11 15:37:15.128445
3208,MYR,3223,6485ea2e2cb7bbdf4908e67a,2023-06-11 15:37:15.128445
1872,HKD,1913,6485ea2e2cb7bbdf4908e67b,2023-06-11 15:37:15.128445
427.7,THB,429.5,6485ea2e2cb7bbdf4908e67c,2023-06-11 15:37:15.128445
105.53,JPY,107.13,6485ea2e2cb7bbdf4908e67d,2023-06-11 15:37:15.128445
18546,GBP,18690,6485ec8a4ce90e16d8032441,2023-06-11 15:47:19.625686
16387,CHF,16507,6485ec8a4ce90e16d8032442,2023-06-11 15:47:19.625686
15899,EUR,16040,6485ec8a4ce90e16d8032443,2023-06-11 15:47:19.625686
14826,USD,14846,6485ec8a4ce90e16d8032444,2023-06-11 15:47:19.625686
11070,CAD,11182,6485ec8a4ce90e16d8032445,2023-06-11 15:47:19.625686
11026,SGD,11049,6485ec8a4ce90e16d8032446,2023-06-11 15:47:19.625686
9958,AUD,9977,6485ec8a4ce90e16d8032447,2023-06-11 15:47:19.625686
8888,NZD,9188,6485ec8a4ce90e16d8032448,2023-06-11 15:47:19.625686
3932,SAR,3979,6485ec8a4ce90e16d8032449,2023-06-11 15:47:19.625686
3208,MYR,3223,6485ec8a4ce90e16d803244a,2023-06-11 15:47:19.625686
1872,HKD,1913,6485ec8a4ce90e16d803244b,2023-06-11 15:47:19.625686
427.7,THB,429.5,6485ec8a4ce90e16d803244c,2023-06-11 15:47:19.625686
105.53,JPY,107.13,6485ec8a4ce90e16d803244d,2023-06-11 15:47:19.625686
18546,GBP,18690,6485eeee3b648246150e6e51,2023-06-11 15:57:31.109832
16387,CHF,16507,6485eeee3b648246150e6e52,2023-06-11 15:57:31.109832
15899,EUR,16040,6485eeee3b648246150e6e53,2023-06-11 15:57:31.109832
14826,USD,14846,6485eeee3b648246150e6e54,2023-06-11 15:57:31.109832
11070,CAD,11182,6485eeee3b648246150e6e55,2023-06-11 15:57:31.109832
11026,SGD,11049,6485eeee3b648246150e6e56,2023-06-11 15:57:31.109832
9958,AUD,9977,6485eeee3b648246150e6e57,2023-06-11 15:57:31.109832
8888,NZD,9188,6485eeee3b648246150e6e58,2023-06-11 15:57:31.109832
3932,SAR,3979,6485eeee3b648246150e6e59,2023-06-11 15:57:31.109832
3208,MYR,3223,6485eeee3b648246150e6e5a,2023-06-11 15:57:31.109832
1872,HKD,1913,6485eeee3b648246150e6e5b,2023-06-11 15:57:31.109832
427.7,THB,429.5,6485eeee3b648246150e6e5c,2023-06-11 15:57:31.109832
