BUY,CURRENCY,SELL,_id,jam_scrape
105.53,JPY,107.13,6485eeef3b648246150e6e77,2023-06-11 15:57:31.123882
18546,GBP,18690,6485f372b4e6aa356c0bcefb,2023-06-11 16:16:47.593915
16387,CHF,16507,6485f372b4e6aa356c0bcefc,2023-06-11 16:16:47.593915
15899,EUR,16040,6485f372b4e6aa356c0bcefd,2023-06-11 16:16:47.593915
14826,USD,14846,6485f372b4e6aa356c0bcefe,2023-06-11 16:16:47.593915
11070,CAD,11182,6485f372b4e6aa356c0bceff,2023-06-11 16:16:47.593915
11026,SGD,11049,6485f372b4e6aa356c0bcf00,2023-06-11 16:16:47.593915
9958,AUD,9977,6485f372b4e6aa356c0bcf01,2023-06-11 16:16:47.593915
8888,NZD,9188,6485f372b4e6aa356c0bcf02,2023-06-11 16:16:47.593915
3932,SAR,3979,6485f372b4e6aa356c0bcf03,2023-06-11 16:16:47.593915
3208,MYR,3223,6485f372b4e6aa356c0bcf04,2023-06-11 16:16:47.593915
1872,HKD,1913,6485f372b4e6aa356c0bcf05,2023-06-11 16:16:47.593915
427.7,THB,429.5,6485f372b4e6aa356c0bcf06,2023-06-11 16:16:47.593915
105.53,JPY,107.13,6485f372b4e6aa356c0bcf07,2023-06-11 16:16:47.593915
18546,GBP,18690,6485f7584b75eb15fb0e60db,2023-06-11 16:33:24.900949
16387,CHF,16507,6485f7584b75eb15fb0e60dc,2023-06-11 16:33:24.900949
15899,EUR,16040,6485f7584b75eb15fb0e60dd,2023-06-11 16:33:24.900949
14826,USD,14846,6485f7584b75eb15fb0e60de,2023-06-11 16:33:24.900949
11070,CAD,11182,6485f7584b75eb15fb0e60df,2023-06-11 16:33:24.900949
11026,SGD,11049,6485f7584b75eb15fb0e60e0,2023-06-11 16:33:24.900949
9958,AUD,9977,6485f7584b75eb15fb0e60e1,2023-06-11 16:33:24.900949
8888,NZD,9188,6485f7584b75eb15fb0e60e2,2023-06-11 16:33:24.900949
3932,SAR,3979,6485f7584b75eb15fb0e60e3,2023-06-11 16:33:24.900949
3208,MYR,3223,6485f7584b75eb15fb0e60e4,2023-06-11 16:33:24.900949
1872,HKD,1913,6485f7584b75eb15fb0e60e5,2023-06-11 16:33:24.900949
427.7,THB,429.5,6485f7584b75eb15fb0e60e6,2023-06-11 16:33:24.900949
105.53,JPY,107.13,6485f7584b75eb15fb0e60e7,2023-06-11 16:33:24.900949
18546,GBP,18690,6485fa85145b41998b06ed7b,2023-06-11 16:46:58.041302
16387,CHF,16507,6485fa85145b41998b06ed7c,2023-06-11 16:46:58.041302
15899,EUR,16040,6485fa85145b41998b06ed7d,2023-06-11 16:46:58.041302
14826,USD,14846,6485fa85145b41998b06ed7e,2023-06-11 16:46:58.041302
11070,CAD,11182,6485fa85145b41998b06ed7f,2023-06-11 16:46:58.041302
11026,SGD,11049,6485fa85145b41998b06ed80,2023-06-11 16:46:58.041302
9958,AUD,9977,6485fa85145b41998b06ed81,2023-06-11 16:46:58.041302
8888,NZD,9188,6485fa85145b41998b06ed82,2023-06-11 16:46:58.041302
3932,SAR,3979,6485fa85145b41998b06ed83,2023-06-11 16:46:58.041302
3208,MYR,3223,6485fa85145b41998b06ed84,2023-06-11 16:46:58.041302
1872,HKD,1913,6485fa85145b41998b06ed85,2023-06-11 16:46:58.041302
427.7,THB,429.5,6485fa85145b41998b06ed86,2023-06-11 16:46:58.041302
105.53,JPY,107.13,6485fa85145b41998b06ed87,2023-06-11 16:46:58.041302
18546,GBP,18690,6485fd739516a768fb0d8d8b,2023-06-11 16:59:27.263098
16387,CHF,16507,6485fd739516a768fb0d8d8c,2023-06-11 16:59:27.263098
15899,EUR,16040,6485fd739516a768fb0d8d8d,2023-06-11 16:59:27.263098
14826,USD,14846,6485fd739516a768fb0d8d8e,2023-06-11 16:59:27.263098
11070,CAD,11182,6485fd739516a768fb0d8d8f,2023-06-11 16:59:27.263098
11026,SGD,11049,6485fd739516a768fb0d8d90,2023-06-11 16:59:27.263098
9958,AUD,9977,6485fd739516a768fb0d8d91,2023-06-11 16:59:27.263098
8888,NZD,9188,6485fd739516a768fb0d8d92,2023-06-11 16:59:27.263098
3932,SAR,3979,6485fd739516a768fb0d8d93,2023-06-11 16:59:27.263098
3208,MYR,3223,6485fd739516a768fb0d8d94,2023-06-11 16:59:27.263098
1872,HKD,1913,6485fd739516a768fb0d8d95,2023-06-11 16:59:27.263098
427.7,THB,429.5,6485fd739516a768fb0d8d96,2023-06-11 16:59:27.263098
105.53,JPY,107.13,6485fd739516a768fb0d8d97,2023-06-11 16:59:27.263098
18546,GBP,18690,6486005db49ee233af0c374b,2023-06-11 17:11:54.219196
16387,CHF,16507,6486005db49ee233af0c374c,2023-06-11 17:11:54.219196
15899,EUR,16040,6486005db49ee233af0c374d,2023-06-11 17:11:54.219196
14826,USD,14846,6486005db49ee233af0c374e,2023-06-11 17:11:54.219196
11070,CAD,11182,6486005db49ee233af0c374f,2023-06-11 17:11:54.219196
11026,SGD,11049,6486005db49ee233af0c3750,2023-06-11 17:11:54.219196
9958,AUD,9977,6486005db49ee233af0c3751,2023-06-11 17:11:54.219196
8888,NZD,9188,6486005db49ee233af0c3752,2023-06-11 17:11:54.219196
3932,SAR,3979,6486005db49ee233af0c3753,2023-06-11 17:11:54.219196
3208,MYR,3223,6486005db49ee233af0c3754,2023-06-11 17:11:54.219196
1872,HKD,1913,6486005db49ee233af0c3755,2023-06-11 17:11:54.219196
427.7,THB,429.5,6486005db49ee233af0c3756,2023-06-11 17:11:54.219196
105.53,JPY,107.13,6486005db49ee233af0c3757,2023-06-11 17:11:54.219196
18546,GBP,18690,6486036d75b32b3b5e065d8b,2023-06-11 17:24:58.091362
16387,CHF,16507,6486036d75b32b3b5e065d8c,2023-06-11 17:24:58.091362
15899,EUR,16040,6486036d75b32b3b5e065d8d,2023-06-11 17:24:58.091362
14826,USD,14846,6486036d75b32b3b5e065d8e,2023-06-11 17:24:58.091362
11070,CAD,11182,6486036d75b32b3b5e065d8f,2023-06-11 17:24:58.091362
11026,SGD,11049,6486036d75b32b3b5e065d90,2023-06-11 17:24:58.091362
9958,AUD,9977,6486036d75b32b3b5e065d91,2023-06-11 17:24:58.091362
8888,NZD,9188,6486036d75b32b3b5e065d92,2023-06-11 17:24:58.091362
3932,SAR,3979,6486036d75b32b3b5e065d93,2023-06-11 17:24:58.091362
3208,MYR,3223,6486036d75b32b3b5e065d94,2023-06-11 17:24:58.091362
1872,HKD,1913,6486036d75b32b3b5e065d95,2023-06-11 17:24:58.091362
427.7,THB,429.5,6486036d75b32b3b5e065d96,2023-06-11 17:24:58.091362
105.53,JPY,107.13,6486036d75b32b3b5e065d97,2023-06-11 17:24:58.091362
18546,GBP,18690,6486066cfb6a6ce23701d6cb,2023-06-11 17:37:45.034775
16387,CHF,16507,6486066cfb6a6ce23701d6cc,2023-06-11 17:37:45.034775
15899,EUR,16040,6486066cfb6a6ce23701d6cd,2023-06-11 17:37:45.034775
14826,USD,14846,6486066cfb6a6ce23701d6ce,2023-06-11 17:37:45.034775
11070,CAD,11182,6486066cfb6a6ce23701d6cf,2023-06-11 17:37:45.034775
11026,SGD,11049,6486066cfb6a6ce23701d6d0,2023-06-11 17:37:45.034775
9958,AUD,9977,6486066cfb6a6ce23701d6d1,2023-06-11 17:37:45.034775
8888,NZD,9188,6486066cfb6a6ce23701d6d2,2023-06-11 17:37:45.034775
3932,SAR,3979,6486066cfb6a6ce23701d6d3,2023-06-11 17:37:45.034775
3208,MYR,3223,6486066cfb6a6ce23701d6d4,2023-06-11 17:37:45.034775
1872,HKD,1913,6486066cfb6a6ce23701d6d5,2023-06-11 17:37:45.034775
427.7,THB,429.5,6486066cfb6a6ce23701d6d6,2023-06-11 17:37:45.034775
105.53,JPY,107.13,6486066cfb6a6ce23701d6d7,2023-06-11 17:37:45.034775
18546,GBP,18690,648608f055ea4fd7c80957cb,2023-06-11 17:48:29.389601
16387,CHF,16507,648608f055ea4fd7c80957cc,2023-06-11 17:48:29.389601
15899,EUR,16040,648608f055ea4fd7c80957cd,2023-06-11 17:48:29.389601
14826,USD,14846,648608f055ea4fd7c80957ce,2023-06-11 17:48:29.389601
11070,CAD,11182,648608f055ea4fd7c80957cf,2023-06-11 17:48:29.389601
11026,SGD,11049,648608f055ea4fd7c80957d0,2023-06-11 17:48:29.389601
9958,AUD,9977,648608f055ea4fd7c80957d1,2023-06-11 17:48:29.389601
8888,NZD,9188,648608f055ea4fd7c80957d2,2023-06-11 17:48:29.389601
3932,SAR,3979,648608f055ea4fd7c80957d3,2023-06-11 17:48:29.389601
3208,MYR,3223,648608f055ea4fd7c80957d4,2023-06-11 17:48:29.389601
1872,HKD,1913,648608f055ea4fd7c80957d5,2023-06-11 17:48:29.389601
427.7,THB,429.5,648608f055ea4fd7c80957d6,2023-06-11 17:48:29.389601
105.53,JPY,107.13,648608f055ea4fd7c80957d7,2023-06-11 17:48:29.389601
18546,GBP,18690,64860af6f67d519ea9045cfb,2023-06-11 17:57:07.015285
16387,CHF,16507,64860af6f67d519ea9045cfc,2023-06-11 17:57:07.015285
15899,EUR,16040,64860af6f67d519ea9045cfd,2023-06-11 17:57:07.015285
14826,USD,14846,64860af6f67d519ea9045cfe,2023-06-11 17:57:07.015285
11070,CAD,11182,64860af6f67d519ea9045cff,2023-06-11 17:57:07.015285
11026,SGD,11049,64860af6f67d519ea9045d00,2023-06-11 17:57:07.015285
9958,AUD,9977,64860af6f67d519ea9045d01,2023-06-11 17:57:07.015285
8888,NZD,9188,64860af6f67d519ea9045d02,2023-06-11 17:57:07.015285
3932,SAR,3979,64860af6f67d519ea9045d03,2023-06-11 17:57:07.015285
3208,MYR,3223,64860af6f67d519ea9045d04,2023-06-11 17:57:07.015285
1872,HKD,1913,64860af6f67d519ea9045d05,2023-06-11 17:57:07.015285
427.7,THB,429.5,64860af6f67d519ea9045d06,2023-06-11 17:57:07.015285
105.53,JPY,107.13,64860af6f67d519ea9045d07,2023-06-11 17:57:07.015285
18546,GBP,18690,64860f2ba776b0d67d0b85eb,2023-06-11 18:15:03.970432
16387,CHF,16507,64860f2ba776b0d67d0b85ec,2023-06-11 18:15:03.970432
15899,EUR,16040,64860f2ba776b0d67d0b85ed,2023-06-11 18:15:03.970432
14826,USD,14846,64860f2ba776b0d67d0b85ee,2023-06-11 18:15:03.970432
11070,CAD,11182,64860f2ba776b0d67d0b85ef,2023-06-11 18:15:03.970432
11026,SGD,11049,64860f2ba776b0d67d0b85f0,2023-06-11 18:15:03.970432
9958,AUD,9977,64860f2ba776b0d67d0b85f1,2023-06-11 18:15:03.970432
8888,NZD,9188,64860f2ba776b0d67d0b85f2,2023-06-11 18:15:03.970432
3932,SAR,3979,64860f2ba776b0d67d0b85f3,2023-06-11 18:15:03.970432
3208,MYR,3223,64860f2ba776b0d67d0b85f4,2023-06-11 18:15:03.970432
1872,HKD,1913,64860f2ba776b0d67d0b85f5,2023-06-11 18:15:03.970432
427.7,THB,429.5,64860f2ba776b0d67d0b85f6,2023-06-11 18:15:03.970432
105.53,JPY,107.13,64860f2ba776b0d67d0b85f7,2023-06-11 18:15:03.970432
18546,GBP,18690,6486129291f7ae746106269b,2023-06-11 18:29:34.930314
16387,CHF,16507,6486129291f7ae746106269c,2023-06-11 18:29:34.930314
15899,EUR,16040,6486129291f7ae746106269d,2023-06-11 18:29:34.930314
14826,USD,14846,6486129291f7ae746106269e,2023-06-11 18:29:34.930314
11070,CAD,11182,6486129291f7ae746106269f,2023-06-11 18:29:34.930314
11026,SGD,11049,6486129291f7ae74610626a0,2023-06-11 18:29:34.930314
9958,AUD,9977,6486129291f7ae74610626a1,2023-06-11 18:29:34.930314
8888,NZD,9188,6486129291f7ae74610626a2,2023-06-11 18:29:34.930314
3932,SAR,3979,6486129291f7ae74610626a3,2023-06-11 18:29:34.930314
3208,MYR,3223,6486129291f7ae74610626a4,2023-06-11 18:29:34.930314
1872,HKD,1913,6486129291f7ae74610626a5,2023-06-11 18:29:34.930314
427.7,THB,429.5,6486129291f7ae74610626a6,2023-06-11 18:29:34.930314
105.53,JPY,107.13,6486129291f7ae74610626a7,2023-06-11 18:29:34.930314
18546,GBP,18690,648614ff735fd6e4ea08039b,2023-06-11 18:39:55.275151
16387,CHF,16507,648614ff735fd6e4ea08039c,2023-06-11 18:39:55.275151
15899,EUR,16040,648614ff735fd6e4ea08039d,2023-06-11 18:39:55.275151
14826,USD,14846,648614ff735fd6e4ea08039e,2023-06-11 18:39:55.275151
11070,CAD,11182,648614ff735fd6e4ea08039f,2023-06-11 18:39:55.275151
11026,SGD,11049,648614ff735fd6e4ea0803a0,2023-06-11 18:39:55.275151
9958,AUD,9977,648614ff735fd6e4ea0803a1,2023-06-11 18:39:55.275151
8888,NZD,9188,648614ff735fd6e4ea0803a2,2023-06-11 18:39:55.275151
3932,SAR,3979,648614ff735fd6e4ea0803a3,2023-06-11 18:39:55.275151
3208,MYR,3223,648614ff735fd6e4ea0803a4,2023-06-11 18:39:55.275151
1872,HKD,1913,648614ff735fd6e4ea0803a5,2023-06-11 18:39:55.275151
427.7,THB,429.5,648614ff735fd6e4ea0803a6,2023-06-11 18:39:55.275151
105.53,JPY,107.13,648614ff735fd6e4ea0803a7,2023-06-11 18:39:55.275151
18546,GBP,18690,6486177517087dd8ca0bb6ab,2023-06-11 18:50:25.675739
16387,CHF,16507,6486177517087dd8ca0bb6ac,2023-06-11 18:50:25.675739
15899,EUR,16040,6486177517087dd8ca0bb6ad,2023-06-11 18:50:25.675739
14826,USD,14846,6486177517087dd8ca0bb6ae,2023-06-11 18:50:25.675739
11070,CAD,11182,6486177517087dd8ca0bb6af,2023-06-11 18:50:25.675739
11026,SGD,11049,6486177517087dd8ca0bb6b0,2023-06-11 18:50:25.675739
9958,AUD,9977,6486177517087dd8ca0bb6b1,2023-06-11 18:50:25.675739
8888,NZD,9188,6486177517087dd8ca0bb6b2,2023-06-11 18:50:25.675739
3932,SAR,3979,6486177517087dd8ca0bb6b3,2023-06-11 18:50:25.675739
3208,MYR,3223,6486177517087dd8ca0bb6b4,2023-06-11 18:50:25.675739
1872,HKD,1913,6486177517087dd8ca0bb6b5,2023-06-11 18:50:25.675739
427.7,THB,429.5,6486177517087dd8ca0bb6b6,2023-06-11 18:50:25.675739
105.53,JPY,107.13,6486177517087dd8ca0bb6b7,2023-06-11 18:50:25.675739
18546,GBP,18690,64861915ebfdf748e5090a0b,2023-06-11 18:57:21.481857
16387,CHF,16507,64861915ebfdf748e5090a0c,2023-06-11 18:57:21.481857
15899,EUR,16040,64861915ebfdf748e5090a0d,2023-06-11 18:57:21.481857
14826,USD,14846,64861915ebfdf748e5090a0e,2023-06-11 18:57:21.481857
11070,CAD,11182,64861915ebfdf748e5090a0f,2023-06-11 18:57:21.481857
11026,SGD,11049,64861915ebfdf748e5090a10,2023-06-11 18:57:21.481857
9958,AUD,9977,64861915ebfdf748e5090a11,2023-06-11 18:57:21.481857
8888,NZD,9188,64861915ebfdf748e5090a12,2023-06-11 18:57:21.481857
3932,SAR,3979,64861915ebfdf748e5090a13,2023-06-11 18:57:21.481857
3208,MYR,3223,64861915ebfdf748e5090a14,2023-06-11 18:57:21.481857
1872,HKD,1913,64861915ebfdf748e5090a15,2023-06-11 18:57:21.481857
427.7,THB,429.5,64861915ebfdf748e5090a16,2023-06-11 18:57:21.481857
105.53,JPY,107.13,64861915ebfdf748e5090a17,2023-06-11 18:57:21.481857
18546,GBP,18690,64861c4a745e9f9b8904933b,2023-06-11 19:11:02.704712
16387,CHF,16507,64861c4a745e9f9b8904933c,2023-06-11 19:11:02.704712
15899,EUR,16040,64861c4a745e9f9b8904933d,2023-06-11 19:11:02.704712
14826,USD,14846,64861c4a745e9f9b8904933e,2023-06-11 19:11:02.704712
11070,CAD,11182,64861c4a745e9f9b8904933f,2023-06-11 19:11:02.704712
11026,SGD,11049,64861c4a745e9f9b89049340,2023-06-11 19:11:02.704712
9958,AUD,9977,64861c4a745e9f9b89049341,2023-06-11 19:11:02.704712
8888,NZD,9188,64861c4a745e9f9b89049342,2023-06-11 19:11:02.704712
3932,SAR,3979,64861c4a745e9f9b89049343,2023-06-11 19:11:02.704712
3208,MYR,3223,64861c4a745e9f9b89049344,2023-06-11 19:11:02.704712
1872,HKD,1913,64861c4a745e9f9b89049345,2023-06-11 19:11:02.704712
427.7,THB,429.5,64861c4a745e9f9b89049346,2023-06-11 19:11:02.704712
105.53,JPY,107.13,64861c4a745e9f9b89049347,2023-06-11 19:11:02.704712
18546,GBP,18690,64861e69e0538537100504cb,2023-06-11 19:20:06.254065
16387,CHF,16507,64861e69e0538537100504cc,2023-06-11 19:20:06.254065
15899,EUR,16040,64861e69e0538537100504cd,2023-06-11 19:20:06.254065
14826,USD,14846,64861e69e0538537100504ce,2023-06-11 19:20:06.254065
11070,CAD,11182,64861e69e0538537100504cf,2023-06-11 19:20:06.254065
11026,SGD,11049,64861e69e0538537100504d0,2023-06-11 19:20:06.254065
9958,AUD,9977,64861e69e0538537100504d1,2023-06-11 19:20:06.254065
8888,NZD,9188,64861e69e0538537100504d2,2023-06-11 19:20:06.254065
3932,SAR,3979,64861e69e0538537100504d3,2023-06-11 19:20:06.254065
3208,MYR,3223,64861e69e0538537100504d4,2023-06-11 19:20:06.254065
1872,HKD,1913,64861e69e0538537100504d5,2023-06-11 19:20:06.254065
427.7,THB,429.5,64861e69e0538537100504d6,2023-06-11 19:20:06.254065
105.53,JPY,107.13,64861e69e0538537100504d7,2023-06-11 19:20:06.254065
18546,GBP,18690,648621133ead57a2340cc52b,2023-06-11 19:31:27.535683
16387,CHF,16507,648621133ead57a2340cc52c,2023-06-11 19:31:27.535683
15899,EUR,16040,648621133ead57a2340cc52d,2023-06-11 19:31:27.535683
14826,USD,14846,648621133ead57a2340cc52e,2023-06-11 19:31:27.535683
11070,CAD,11182,648621133ead57a2340cc52f,2023-06-11 19:31:27.535683
11026,SGD,11049,648621133ead57a2340cc530,2023-06-11 19:31:27.535683
9958,AUD,9977,648621133ead57a2340cc531,2023-06-11 19:31:27.535683
8888,NZD,9188,648621133ead57a2340cc532,2023-06-11 19:31:27.535683
3932,SAR,3979,648621133ead57a2340cc533,2023-06-11 19:31:27.535683
3208,MYR,3223,648621133ead57a2340cc534,2023-06-11 19:31:27.535683
1872,HKD,1913,648621133ead57a2340cc535,2023-06-11 19:31:27.535683
427.7,THB,429.5,648621133ead57a2340cc536,2023-06-11 19:31:27.535683
105.53,JPY,107.13,648621133ead57a2340cc537,2023-06-11 19:31:27.535683
18546,GBP,18690,648622a85ff91149b40fef2b,2023-06-11 19:38:12.724805
16387,CHF,16507,648622a85ff91149b40fef2c,2023-06-11 19:38:12.724805
15899,EUR,16040,648622a85ff91149b40fef2d,2023-06-11 19:38:12.724805
14826,USD,14846,648622a85ff91149b40fef2e,2023-06-11 19:38:12.724805
11070,CAD,11182,648622a85ff91149b40fef2f,2023-06-11 19:38:12.724805
11026,SGD,11049,648622a85ff91149b40fef30,2023-06-11 19:38:12.724805
9958,AUD,9977,648622a85ff91149b40fef31,2023-06-11 19:38:12.724805
8888,NZD,9188,648622a85ff91149b40fef32,2023-06-11 19:38:12.724805
3932,SAR,3979,648622a85ff91149b40fef33,2023-06-11 19:38:12.724805
3208,MYR,3223,648622a85ff91149b40fef34,2023-06-11 19:38:12.724805
1872,HKD,1913,648622a85ff91149b40fef35,2023-06-11 19:38:12.724805
427.7,THB,429.5,648622a85ff91149b40fef36,2023-06-11 19:38:12.724805
105.53,JPY,107.13,648622a85ff91149b40fef37,2023-06-11 19:38:12.724805
18546,GBP,18690,648624befb93250f1206da3b,2023-06-11 19:47:07.391678
16387,CHF,16507,648624befb93250f1206da3c,2023-06-11 19:47:07.391678
15899,EUR,16040,648624befb93250f1206da3d,2023-06-11 19:47:07.391678
14826,USD,14846,648624befb93250f1206da3e,2023-06-11 19:47:07.391678
11070,CAD,11182,648624befb93250f1206da3f,2023-06-11 19:47:07.391678
11026,SGD,11049,648624befb93250f1206da40,2023-06-11 19:47:07.391678
9958,AUD,9977,648624befb93250f1206da41,2023-06-11 19:47:07.391678
8888,NZD,9188,648624befb93250f1206da42,2023-06-11 19:47:07.391678
3932,SAR,3979,648624befb93250f1206da43,2023-06-11 19:47:07.391678
3208,MYR,3223,648624befb93250f1206da44,2023-06-11 19:47:07.391678
1872,HKD,1913,648624befb93250f1206da45,2023-06-11 19:47:07.391678
427.7,THB,429.5,648624befb93250f1206da46,2023-06-11 19:47:07.391678
105.53,JPY,107.13,648624befb93250f1206da47,2023-06-11 19:47:07.391678
18546,GBP,18690,648627a6c80045351b070deb,2023-06-11 19:59:30.712027
16387,CHF,16507,648627a6c80045351b070dec,2023-06-11 19:59:30.712027
15899,EUR,16040,648627a6c80045351b070ded,2023-06-11 19:59:30.712027
14826,USD,14846,648627a6c80045351b070dee,2023-06-11 19:59:30.712027
11070,CAD,11182,648627a6c80045351b070def,2023-06-11 19:59:30.712027
11026,SGD,11049,648627a6c80045351b070df0,2023-06-11 19:59:30.712027
9958,AUD,9977,648627a6c80045351b070df1,2023-06-11 19:59:30.712027
8888,NZD,9188,648627a6c80045351b070df2,2023-06-11 19:59:30.712027
3932,SAR,3979,648627a6c80045351b070df3,2023-06-11 19:59:30.712027
3208,MYR,3223,648627a6c80045351b070df4,2023-06-11 19:59:30.712027
1872,HKD,1913,648627a6c80045351b070df5,2023-06-11 19:59:30.712027
427.7,THB,429.5,648627a6c80045351b070df6,2023-06-11 19:59:30.712027
105.53,JPY,107.13,648627a6c80045351b070df7,2023-06-11 19:59:30.712027
18546,GBP,18690,64862ae5d4ce753aef02bbfb,2023-06-11 20:13:22.489866
16387,CHF,16507,64862ae5d4ce753aef02bbfc,2023-06-11 20:13:22.489866
15899,EUR,16040,64862ae5d4ce753aef02bbfd,2023-06-11 20:13:22.489866
14826,USD,14846,64862ae5d4ce753aef02bbfe,2023-06-11 20:13:22.489866
11070,CAD,11182,64862ae5d4ce753aef02bbff,2023-06-11 20:13:22.489866
11026,SGD,11049,64862ae5d4ce753aef02bc00,2023-06-11 20:13:22.489866
9958,AUD,9977,64862ae5d4ce753aef02bc01,2023-06-11 20:13:22.489866
8888,NZD,9188,64862ae5d4ce753aef02bc02,2023-06-11 20:13:22.489866
3932,SAR,3979,64862ae5d4ce753aef02bc03,2023-06-11 20:13:22.489866
3208,MYR,3223,64862ae5d4ce753aef02bc04,2023-06-11 20:13:22.489866
1872,HKD,1913,64862ae5d4ce753aef02bc05,2023-06-11 20:13:22.489866
427.7,THB,429.5,64862ae5d4ce753aef02bc06,2023-06-11 20:13:22.489866
105.53,JPY,107.13,64862ae5d4ce753aef02bc07,2023-06-11 20:13:22.489866
18546,GBP,18690,64862e0d7eda9659b202dbeb,2023-06-11 20:26:49.489803
16387,CHF,16507,64862e0d7eda9659b202dbec,2023-06-11 20:26:49.489803
15899,EUR,16040,64862e0d7eda9659b202dbed,2023-06-11 20:26:49.489803
14826,USD,14846,64862e0d7eda9659b202dbee,2023-06-11 20:26:49.489803
11070,CAD,11182,64862e0d7eda9659b202dbef,2023-06-11 20:26:49.489803
11026,SGD,11049,64862e0d7eda9659b202dbf0,2023-06-11 20:26:49.489803
9958,AUD,9977,64862e0d7eda9659b202dbf1,2023-06-11 20:26:49.489803
8888,NZD,9188,64862e0d7eda9659b202dbf2,2023-06-11 20:26:49.489803
3932,SAR,3979,64862e0d7eda9659b202dbf3,2023-06-11 20:26:49.489803
3208,MYR,3223,64862e0d7eda9659b202dbf4,2023-06-11 20:26:49.489803
1872,HKD,1913,64862e0d7eda9659b202dbf5,2023-06-11 20:26:49.489803
427.7,THB,429.5,64862e0d7eda9659b202dbf6,2023-06-11 20:26:49.489803
105.53,JPY,107.13,64862e0d7eda9659b202dbf7,2023-06-11 20:26:49.489803
18546,GBP,18690,6486307c4a7920fb24001c2b,2023-06-11 20:37:12.529332
16387,CHF,16507,6486307c4a7920fb24001c2c,2023-06-11 20:37:12.529332
15899,EUR,16040,6486307c4a7920fb24001c2d,2023-06-11 20:37:12.529332
14826,USD,14846,6486307c4a7920fb24001c2e,2023-06-11 20:37:12.529332
11070,CAD,11182,6486307c4a7920fb24001c2f,2023-06-11 20:37:12.529332
11026,SGD,11049,6486307c4a7920fb24001c30,2023-06-11 20:37:12.529332
9958,AUD,9977,6486307c4a7920fb24001c31,2023-06-11 20:37:12.529332
8888,NZD,9188,6486307c4a7920fb24001c32,2023-06-11 20:37:12.529332
3932,SAR,3979,6486307c4a7920fb24001c33,2023-06-11 20:37:12.529332
3208,MYR,3223,6486307c4a7920fb24001c34,2023-06-11 20:37:12.529332
1872,HKD,1913,6486307c4a7920fb24001c35,2023-06-11 20:37:12.529332
427.7,THB,429.5,6486307c4a7920fb24001c36,2023-06-11 20:37:12.529332
105.53,JPY,107.13,6486307c4a7920fb24001c37,2023-06-11 20:37:12.529332
18546,GBP,18690,648632b751c6515c380b632b,2023-06-11 20:46:44.546755
16387,CHF,16507,648632b751c6515c380b632c,2023-06-11 20:46:44.546755
15899,EUR,16040,648632b751c6515c380b632d,2023-06-11 20:46:44.546755
14826,USD,14846,648632b751c6515c380b632e,2023-06-11 20:46:44.546755
11070,CAD,11182,648632b751c6515c380b632f,2023-06-11 20:46:44.546755
11026,SGD,11049,648632b751c6515c380b6330,2023-06-11 20:46:44.546755
9958,AUD,9977,648632b751c6515c380b6331,2023-06-11 20:46:44.546755
8888,NZD,9188,648632b751c6515c380b6332,2023-06-11 20:46:44.546755
3932,SAR,3979,648632b751c6515c380b6333,2023-06-11 20:46:44.546755
3208,MYR,3223,648632b751c6515c380b6334,2023-06-11 20:46:44.546755
1872,HKD,1913,648632b751c6515c380b6335,2023-06-11 20:46:44.546755
427.7,THB,429.5,648632b751c6515c380b6336,2023-06-11 20:46:44.546755
105.53,JPY,107.13,648632b751c6515c380b6337,2023-06-11 20:46:44.546755
18546,GBP,18690,64863527b66a8d216403b4db,2023-06-11 20:57:07.642855
16387,CHF,16507,64863527b66a8d216403b4dc,2023-06-11 20:57:07.642855
15899,EUR,16040,64863527b66a8d216403b4dd,2023-06-11 20:57:07.642855
14826,USD,14846,64863527b66a8d216403b4de,2023-06-11 20:57:07.642855
11070,CAD,11182,64863527b66a8d216403b4df,2023-06-11 20:57:07.642855
11026,SGD,11049,64863527b66a8d216403b4e0,2023-06-11 20:57:07.642855
9958,AUD,9977,64863527b66a8d216403b4e1,2023-06-11 20:57:07.642855
8888,NZD,9188,64863527b66a8d216403b4e2,2023-06-11 20:57:07.642855
3932,SAR,3979,64863527b66a8d216403b4e3,2023-06-11 20:57:07.642855
3208,MYR,3223,64863527b66a8d216403b4e4,2023-06-11 20:57:07.642855
1872,HKD,1913,64863527b66a8d216403b4e5,2023-06-11 20:57:07.642855
427.7,THB,429.5,64863527b66a8d216403b4e6,2023-06-11 20:57:07.642855
105.53,JPY,107.13,64863527b66a8d216403b4e7,2023-06-11 20:57:07.642855
18546,GBP,18690,6486389be5662bd12d01965b,2023-06-11 21:11:51.493855
16387,CHF,16507,6486389be5662bd12d01965c,2023-06-11 21:11:51.493855
15899,EUR,16040,6486389be5662bd12d01965d,2023-06-11 21:11:51.493855
14826,USD,14846,6486389be5662bd12d01965e,2023-06-11 21:11:51.493855
11070,CAD,11182,6486389be5662bd12d01965f,2023-06-11 21:11:51.493855
11026,SGD,11049,6486389be5662bd12d019660,2023-06-11 21:11:51.493855
9958,AUD,9977,6486389be5662bd12d019661,2023-06-11 21:11:51.493855
8888,NZD,9188,6486389be5662bd12d019662,2023-06-11 21:11:51.493855
3932,SAR,3979,6486389be5662bd12d019663,2023-06-11 21:11:51.493855
3208,MYR,3223,6486389be5662bd12d019664,2023-06-11 21:11:51.493855
